date,company_id,company_name,channel,impressions,clicks,conversions,cost,revenue_generated,conversion_rate,click_through_rate
2026-03-06,C005,VectorFlow,SEO,0,0,0,107.41,0.00,0.0000,0.0000
2026-03-06,C005,VectorFlow,Paid Search,470,25,0,150.58,0.00,0.0000,0.0532
2026-03-06,C005,VectorFlow,Content,156,25,0,113.73,0.00,0.0000,0.1603
2026-03-06,C005,VectorFlow,LinkedIn Ads,440,5,0,92.02,0.00,0.0000,0.0114
2026-03-06,C005,VectorFlow,Partnerships,447,20,0,75.82,0.00,0.0000,0.0447
2026-03-06,C005,VectorFlow,Outbound Sales,557,24,0,100.38,0.00,0.0000,0.0431
2026-03-06,C005,VectorFlow,Referral,1006,84,2,88.03,458.83,0.0238,0.0835
2026-03-07,C005,VectorFlow,SEO,90,1,0,50.05,0.00,0.0000,0.0111
2026-03-07,C005,VectorFlow,Paid Search,101,9,0,70.17,0.00,0.0000,0.0891
2026-03-07,C005,VectorFlow,Content,116,4,0,53.00,0.00,0.0000,0.0345
2026-03-07,C005,VectorFlow,LinkedIn Ads,395,24,0,42.88,0.00,0.0000,0.0608
2026-03-07,C005,VectorFlow,Partnerships,431,7,0,35.33,0.00,0.0000,0.0162
2026-03-07,C005,VectorFlow,Outbound Sales,340,11,0,46.78,0.00,0.0000,0.0324
2026-03-07,C005,VectorFlow,Referral,455,32,1,41.03,268.57,0.0312,0.0703
2026-03-08,C005,VectorFlow,SEO,153,13,0,147.33,0.00,0.0000,0.0850
2026-03-08,C005,VectorFlow,Paid Search,351,24,0,206.54,0.00,0.0000,0.0684
2026-03-08,C005,VectorFlow,Content,458,22,1,156.00,306.34,0.0455,0.0480
2026-03-08,C005,VectorFlow,LinkedIn Ads,321,11,0,126.22,0.00,0.0000,0.0343
2026-03-08,C005,VectorFlow,Partnerships,427,5,0,104.00,0.00,0.0000,0.0117
2026-03-08,C005,VectorFlow,Outbound Sales,587,2,0,137.69,0.00,0.0000,0.0034
2026-03-08,C005,VectorFlow,Referral,727,44,2,120.74,492.51,0.0455,0.0605
2026-03-09,C005,VectorFlow,SEO,534,58,1,170.69,250.67,0.0172,0.1086
2026-03-09,C005,VectorFlow,Paid Search,558,25,1,239.28,315.76,0.0400,0.0448
2026-03-09,C005,VectorFlow,Content,261,33,1,180.73,328.53,0.0303,0.1264
2026-03-09,C005,VectorFlow,LinkedIn Ads,520,17,0,146.23,0.00,0.0000,0.0327
2026-03-09,C005,VectorFlow,Partnerships,475,2,0,120.48,0.00,0.0000,0.0042
2026-03-09,C005,VectorFlow,Outbound Sales,431,9,0,159.52,0.00,0.0000,0.0209
2026-03-09,C005,VectorFlow,Referral,527,43,1,139.90,333.24,0.0233,0.0816
2026-03-10,C005,VectorFlow,SEO,536,23,0,45.99,0.00,0.0000,0.0429
2026-03-10,C005,VectorFlow,Paid Search,276,13,0,64.48,0.00,0.0000,0.0471
2026-03-10,C005,VectorFlow,Content,287,16,0,48.70,0.00,0.0000,0.0557
2026-03-10,C005,VectorFlow,LinkedIn Ads,228,19,0,39.40,0.00,0.0000,0.0833
2026-03-10,C005,VectorFlow,Partnerships,316,5,0,32.46,0.00,0.0000,0.0158
2026-03-10,C005,VectorFlow,Outbound Sales,186,5,0,42.98,0.00,0.0000,0.0269
2026-03-10,C005,VectorFlow,Referral,432,45,1,37.70,267.47,0.0222,0.1042
2026-03-11,C005,VectorFlow,SEO,455,42,1,267.11,236.56,0.0238,0.0923
2026-03-11,C005,VectorFlow,Paid Search,609,55,1,374.46,292.28,0.0182,0.0903
2026-03-11,C005,VectorFlow,Content,426,28,1,282.82,281.42,0.0357,0.0657
2026-03-11,C005,VectorFlow,LinkedIn Ads,480,51,1,228.84,293.01,0.0196,0.1062
2026-03-11,C005,VectorFlow,Partnerships,424,59,1,188.55,338.35,0.0169,0.1392
2026-03-11,C005,VectorFlow,Outbound Sales,154,6,0,249.64,0.00,0.0000,0.0390
2026-03-11,C005,VectorFlow,Referral,587,16,0,218.92,0.00,0.0000,0.0273
2026-03-12,C005,VectorFlow,SEO,573,5,0,137.51,0.00,0.0000,0.0087
2026-03-12,C005,VectorFlow,Paid Search,227,17,0,192.77,0.00,0.0000,0.0749
2026-03-12,C005,VectorFlow,Content,318,33,1,145.60,230.63,0.0303,0.1038
2026-03-12,C005,VectorFlow,LinkedIn Ads,316,20,0,117.81,0.00,0.0000,0.0633
2026-03-12,C005,VectorFlow,Partnerships,513,2,0,97.07,0.00,0.0000,0.0039
2026-03-12,C005,VectorFlow,Outbound Sales,112,22,0,128.52,0.00,0.0000,0.1964
2026-03-12,C005,VectorFlow,Referral,941,105,2,112.69,455.47,0.0190,0.1116
2026-03-13,C005,VectorFlow,SEO,462,15,0,152.14,0.00,0.0000,0.0325
2026-03-13,C005,VectorFlow,Paid Search,300,22,0,213.28,0.00,0.0000,0.0733
2026-03-13,C005,VectorFlow,Content,289,12,1,161.09,334.48,0.0833,0.0415
2026-03-13,C005,VectorFlow,LinkedIn Ads,433,1,0,130.34,0.00,0.0000,0.0023
2026-03-13,C005,VectorFlow,Partnerships,458,14,0,107.39,0.00,0.0000,0.0306
2026-03-13,C005,VectorFlow,Outbound Sales,176,24,0,142.19,0.00,0.0000,0.1364
2026-03-13,C005,VectorFlow,Referral,891,123,2,124.67,550.78,0.0163,0.1380
2026-03-14,C005,VectorFlow,SEO,432,54,1,191.39,296.28,0.0185,0.1250
2026-03-14,C005,VectorFlow,Paid Search,504,67,1,268.30,256.30,0.0149,0.1329
2026-03-14,C005,VectorFlow,Content,472,57,1,202.64,301.05,0.0175,0.1208
2026-03-14,C005,VectorFlow,LinkedIn Ads,207,6,0,163.96,0.00,0.0000,0.0290
2026-03-14,C005,VectorFlow,Partnerships,518,11,0,135.10,0.00,0.0000,0.0212
2026-03-14,C005,VectorFlow,Outbound Sales,473,1,0,178.87,0.00,0.0000,0.0021
2026-03-14,C005,VectorFlow,Referral,368,19,1,156.86,287.50,0.0526,0.0516
2026-03-15,C005,VectorFlow,SEO,535,14,0,45.53,0.00,0.0000,0.0262
2026-03-15,C005,VectorFlow,Paid Search,332,22,0,63.83,0.00,0.0000,0.0663
2026-03-15,C005,VectorFlow,Content,549,5,0,48.21,0.00,0.0000,0.0091
2026-03-15,C005,VectorFlow,LinkedIn Ads,173,3,0,39.01,0.00,0.0000,0.0173
2026-03-15,C005,VectorFlow,Partnerships,435,4,0,32.14,0.00,0.0000,0.0092
2026-03-15,C005,VectorFlow,Outbound Sales,123,3,0,42.55,0.00,0.0000,0.0244
2026-03-15,C005,VectorFlow,Referral,397,55,1,37.32,300.75,0.0182,0.1385
2026-03-16,C005,VectorFlow,SEO,488,19,0,134.82,0.00,0.0000,0.0389
2026-03-16,C005,VectorFlow,Paid Search,372,4,0,189.00,0.00,0.0000,0.0108
2026-03-16,C005,VectorFlow,Content,305,22,1,142.75,268.98,0.0455,0.0721
2026-03-16,C005,VectorFlow,LinkedIn Ads,327,1,0,115.50,0.00,0.0000,0.0031
2026-03-16,C005,VectorFlow,Partnerships,510,15,0,95.16,0.00,0.0000,0.0294
2026-03-16,C005,VectorFlow,Outbound Sales,503,24,0,126.00,0.00,0.0000,0.0477
2026-03-16,C005,VectorFlow,Referral,838,52,2,110.48,646.29,0.0385,0.0621
2026-03-17,C005,VectorFlow,SEO,294,10,0,54.44,0.00,0.0000,0.0340
2026-03-17,C005,VectorFlow,Paid Search,490,8,0,76.32,0.00,0.0000,0.0163
2026-03-17,C005,VectorFlow,Content,170,25,0,57.64,0.00,0.0000,0.1471
2026-03-17,C005,VectorFlow,LinkedIn Ads,467,9,0,46.64,0.00,0.0000,0.0193
2026-03-17,C005,VectorFlow,Partnerships,412,19,0,38.43,0.00,0.0000,0.0461
2026-03-17,C005,VectorFlow,Outbound Sales,414,4,0,50.88,0.00,0.0000,0.0097
2026-03-17,C005,VectorFlow,Referral,361,27,1,44.63,329.19,0.0370,0.0748
2026-03-18,C005,VectorFlow,SEO,291,23,1,190.55,297.09,0.0435,0.0790
2026-03-18,C005,VectorFlow,Paid Search,487,23,1,267.13,229.81,0.0435,0.0472
2026-03-18,C005,VectorFlow,Content,329,30,1,201.76,254.31,0.0333,0.0912
2026-03-18,C005,VectorFlow,LinkedIn Ads,413,9,0,163.25,0.00,0.0000,0.0218
2026-03-18,C005,VectorFlow,Partnerships,318,13,0,134.51,0.00,0.0000,0.0409
2026-03-18,C005,VectorFlow,Outbound Sales,0,0,0,178.09,0.00,0.0000,0.0000
2026-03-18,C005,VectorFlow,Referral,443,49,1,156.17,341.24,0.0204,0.1106
2026-03-19,C005,VectorFlow,SEO,414,18,1,173.68,258.46,0.0556,0.0435
2026-03-19,C005,VectorFlow,Paid Search,574,78,1,243.48,316.00,0.0128,0.1359
2026-03-19,C005,VectorFlow,Content,516,45,1,183.90,255.81,0.0222,0.0872
2026-03-19,C005,VectorFlow,LinkedIn Ads,196,1,0,148.80,0.00,0.0000,0.0051
2026-03-19,C005,VectorFlow,Partnerships,126,21,0,122.60,0.00,0.0000,0.1667
2026-03-19,C005,VectorFlow,Outbound Sales,311,4,0,162.32,0.00,0.0000,0.0129
2026-03-19,C005,VectorFlow,Referral,388,18,1,142.35,273.46,0.0556,0.0464
2026-03-20,C005,VectorFlow,SEO,469,24,0,86.62,0.00,0.0000,0.0512
2026-03-20,C005,VectorFlow,Paid Search,424,11,0,121.43,0.00,0.0000,0.0259
2026-03-20,C005,VectorFlow,Content,579,4,0,91.71,0.00,0.0000,0.0069
2026-03-20,C005,VectorFlow,LinkedIn Ads,564,10,0,74.21,0.00,0.0000,0.0177
2026-03-20,C005,VectorFlow,Partnerships,321,9,0,61.14,0.00,0.0000,0.0280
2026-03-20,C005,VectorFlow,Outbound Sales,511,24,0,80.95,0.00,0.0000,0.0470
2026-03-20,C005,VectorFlow,Referral,876,38,2,71.00,674.51,0.0526,0.0434
2026-03-21,C005,VectorFlow,SEO,130,23,0,139.03,0.00,0.0000,0.1769
2026-03-21,C005,VectorFlow,Paid Search,357,25,0,194.91,0.00,0.0000,0.0700
2026-03-21,C005,VectorFlow,Content,539,38,1,147.21,308.94,0.0263,0.0705
2026-03-21,C005,VectorFlow,LinkedIn Ads,555,22,0,119.11,0.00,0.0000,0.0396
2026-03-21,C005,VectorFlow,Partnerships,86,5,0,98.14,0.00,0.0000,0.0581
2026-03-21,C005,VectorFlow,Outbound Sales,332,25,0,129.94,0.00,0.0000,0.0753
2026-03-21,C005,VectorFlow,Referral,635,37,2,113.95,468.27,0.0541,0.0583
2026-03-22,C005,VectorFlow,SEO,601,12,0,106.78,0.00,0.0000,0.0200
2026-03-22,C005,VectorFlow,Paid Search,476,6,0,149.70,0.00,0.0000,0.0126
2026-03-22,C005,VectorFlow,Content,318,11,0,113.06,0.00,0.0000,0.0346
2026-03-22,C005,VectorFlow,LinkedIn Ads,193,22,0,91.48,0.00,0.0000,0.1140
2026-03-22,C005,VectorFlow,Partnerships,370,22,0,75.38,0.00,0.0000,0.0595
2026-03-22,C005,VectorFlow,Outbound Sales,362,14,0,99.80,0.00,0.0000,0.0387
2026-03-22,C005,VectorFlow,Referral,625,85,2,87.51,693.02,0.0235,0.1360
2026-03-23,C005,VectorFlow,SEO,281,27,1,203.67,348.39,0.0370,0.0961
2026-03-23,C005,VectorFlow,Paid Search,875,109,1,285.52,242.57,0.0092,0.1246
2026-03-23,C005,VectorFlow,Content,547,55,1,215.65,245.63,0.0182,0.1005
2026-03-23,C005,VectorFlow,LinkedIn Ads,444,19,0,174.48,0.00,0.0000,0.0428
2026-03-23,C005,VectorFlow,Partnerships,590,20,0,143.77,0.00,0.0000,0.0339
2026-03-23,C005,VectorFlow,Outbound Sales,359,1,0,190.35,0.00,0.0000,0.0028
2026-03-23,C005,VectorFlow,Referral,487,31,1,166.92,223.99,0.0323,0.0637
2026-03-24,C005,VectorFlow,SEO,174,21,0,91.52,0.00,0.0000,0.1207
2026-03-24,C005,VectorFlow,Paid Search,398,25,0,128.30,0.00,0.0000,0.0628
2026-03-24,C005,VectorFlow,Content,486,11,0,96.90,0.00,0.0000,0.0226
2026-03-24,C005,VectorFlow,LinkedIn Ads,347,10,0,78.41,0.00,0.0000,0.0288
2026-03-24,C005,VectorFlow,Partnerships,179,11,0,64.60,0.00,0.0000,0.0615
2026-03-24,C005,VectorFlow,Outbound Sales,451,21,0,85.53,0.00,0.0000,0.0466
2026-03-24,C005,VectorFlow,Referral,662,62,2,75.01,469.33,0.0323,0.0937
2026-03-25,C005,VectorFlow,SEO,95,15,0,91.93,0.00,0.0000,0.1579
2026-03-25,C005,VectorFlow,Paid Search,116,21,0,128.87,0.00,0.0000,0.1810
2026-03-25,C005,VectorFlow,Content,192,21,0,97.34,0.00,0.0000,0.1094
2026-03-25,C005,VectorFlow,LinkedIn Ads,542,22,0,78.76,0.00,0.0000,0.0406
2026-03-25,C005,VectorFlow,Partnerships,509,14,0,64.89,0.00,0.0000,0.0275
2026-03-25,C005,VectorFlow,Outbound Sales,595,13,0,85.92,0.00,0.0000,0.0218
2026-03-25,C005,VectorFlow,Referral,638,75,2,75.33,492.95,0.0267,0.1176
2026-03-26,C005,VectorFlow,SEO,585,19,0,47.73,0.00,0.0000,0.0325
2026-03-26,C005,VectorFlow,Paid Search,402,6,0,66.91,0.00,0.0000,0.0149
2026-03-26,C005,VectorFlow,Content,281,9,0,50.54,0.00,0.0000,0.0320
2026-03-26,C005,VectorFlow,LinkedIn Ads,276,10,0,40.89,0.00,0.0000,0.0362
2026-03-26,C005,VectorFlow,Partnerships,115,11,0,33.69,0.00,0.0000,0.0957
2026-03-26,C005,VectorFlow,Outbound Sales,565,18,0,44.61,0.00,0.0000,0.0319
2026-03-26,C005,VectorFlow,Referral,335,11,1,39.11,223.35,0.0909,0.0328
2026-03-27,C005,VectorFlow,SEO,556,18,0,45.81,0.00,0.0000,0.0324
2026-03-27,C005,VectorFlow,Paid Search,480,6,0,64.23,0.00,0.0000,0.0125
2026-03-27,C005,VectorFlow,Content,123,10,0,48.51,0.00,0.0000,0.0813
2026-03-27,C005,VectorFlow,LinkedIn Ads,124,6,0,39.25,0.00,0.0000,0.0484
2026-03-27,C005,VectorFlow,Partnerships,560,5,0,32.34,0.00,0.0000,0.0089
2026-03-27,C005,VectorFlow,Outbound Sales,473,4,0,42.82,0.00,0.0000,0.0085
2026-03-27,C005,VectorFlow,Referral,311,33,1,37.54,281.70,0.0303,0.1061
2026-03-28,C005,VectorFlow,SEO,452,36,1,194.39,347.17,0.0278,0.0796
2026-03-28,C005,VectorFlow,Paid Search,694,91,1,272.52,329.91,0.0110,0.1311
2026-03-28,C005,VectorFlow,Content,479,47,1,205.83,339.03,0.0213,0.0981
2026-03-28,C005,VectorFlow,LinkedIn Ads,358,10,0,166.54,0.00,0.0000,0.0279
2026-03-28,C005,VectorFlow,Partnerships,365,22,0,137.22,0.00,0.0000,0.0603
2026-03-28,C005,VectorFlow,Outbound Sales,348,18,0,181.68,0.00,0.0000,0.0517
2026-03-28,C005,VectorFlow,Referral,322,35,1,159.32,257.83,0.0286,0.1087
2026-03-29,C005,VectorFlow,SEO,276,21,0,53.01,0.00,0.0000,0.0761
2026-03-29,C005,VectorFlow,Paid Search,587,19,0,74.31,0.00,0.0000,0.0324
2026-03-29,C005,VectorFlow,Content,376,20,0,56.12,0.00,0.0000,0.0532
2026-03-29,C005,VectorFlow,LinkedIn Ads,560,24,0,45.41,0.00,0.0000,0.0429
2026-03-29,C005,VectorFlow,Partnerships,571,1,0,37.42,0.00,0.0000,0.0018
2026-03-29,C005,VectorFlow,Outbound Sales,522,20,0,49.54,0.00,0.0000,0.0383
2026-03-29,C005,VectorFlow,Referral,391,37,1,43.44,238.98,0.0270,0.0946
2026-03-30,C005,VectorFlow,SEO,327,19,0,142.14,0.00,0.0000,0.0581
2026-03-30,C005,VectorFlow,Paid Search,467,52,1,199.26,236.59,0.0192,0.1113
2026-03-30,C005,VectorFlow,Content,311,39,1,150.50,330.98,0.0256,0.1254
2026-03-30,C005,VectorFlow,LinkedIn Ads,424,6,0,121.77,0.00,0.0000,0.0142
2026-03-30,C005,VectorFlow,Partnerships,537,17,0,100.33,0.00,0.0000,0.0317
2026-03-30,C005,VectorFlow,Outbound Sales,349,2,0,132.84,0.00,0.0000,0.0057
2026-03-30,C005,VectorFlow,Referral,415,23,1,116.51,264.29,0.0435,0.0554
2026-03-31,C005,VectorFlow,SEO,280,5,0,97.53,0.00,0.0000,0.0179
2026-03-31,C005,VectorFlow,Paid Search,286,7,0,136.72,0.00,0.0000,0.0245
2026-03-31,C005,VectorFlow,Content,102,3,0,103.26,0.00,0.0000,0.0294
2026-03-31,C005,VectorFlow,LinkedIn Ads,508,23,0,83.55,0.00,0.0000,0.0453
2026-03-31,C005,VectorFlow,Partnerships,421,20,0,68.84,0.00,0.0000,0.0475
2026-03-31,C005,VectorFlow,Outbound Sales,155,24,0,91.15,0.00,0.0000,0.1548
2026-03-31,C005,VectorFlow,Referral,982,43,2,79.93,690.54,0.0465,0.0438
2026-01-01,C006,SummitLoop,SEO,317,4,0,107.47,0.00,0.0000,0.0126
2026-01-01,C006,SummitLoop,Paid Search,575,22,1,246.83,358.20,0.0455,0.0383
2026-01-01,C006,SummitLoop,Content,544,5,0,82.18,0.00,0.0000,0.0092
2026-01-01,C006,SummitLoop,LinkedIn Ads,291,6,0,155.41,0.00,0.0000,0.0206
2026-01-01,C006,SummitLoop,Partnerships,100,4,0,94.83,0.00,0.0000,0.0400
2026-01-01,C006,SummitLoop,Outbound Sales,0,0,0,89.76,0.00,0.0000,0.0000
2026-01-01,C006,SummitLoop,Referral,315,19,1,0.00,306.52,0.0526,0.0603
2026-01-02,C006,SummitLoop,SEO,494,39,1,251.52,265.22,0.0256,0.0789
2026-01-02,C006,SummitLoop,Paid Search,692,78,1,577.69,280.02,0.0128,0.1127
2026-01-02,C006,SummitLoop,Content,143,6,0,192.34,0.00,0.0000,0.0420
2026-01-02,C006,SummitLoop,LinkedIn Ads,836,93,1,363.73,351.92,0.0108,0.1112
2026-01-02,C006,SummitLoop,Partnerships,481,18,1,221.93,344.62,0.0556,0.0374
2026-01-02,C006,SummitLoop,Outbound Sales,558,9,0,210.05,0.00,0.0000,0.0161
2026-01-02,C006,SummitLoop,Referral,119,23,0,0.00,0.00,0.0000,0.1933
2026-01-03,C006,SummitLoop,SEO,526,23,0,105.75,0.00,0.0000,0.0437
2026-01-03,C006,SummitLoop,Paid Search,208,24,0,242.89,0.00,0.0000,0.1154
2026-01-03,C006,SummitLoop,Content,511,8,0,80.87,0.00,0.0000,0.0157
2026-01-03,C006,SummitLoop,LinkedIn Ads,139,8,0,152.93,0.00,0.0000,0.0576
2026-01-03,C006,SummitLoop,Partnerships,251,14,0,93.31,0.00,0.0000,0.0558
2026-01-03,C006,SummitLoop,Outbound Sales,266,2,0,88.31,0.00,0.0000,0.0075
2026-01-03,C006,SummitLoop,Referral,859,102,2,0.00,707.25,0.0196,0.1187
2026-01-04,C006,SummitLoop,SEO,584,7,0,123.59,0.00,0.0000,0.0120
2026-01-04,C006,SummitLoop,Paid Search,295,25,0,283.85,0.00,0.0000,0.0847
2026-01-04,C006,SummitLoop,Content,136,14,0,94.51,0.00,0.0000,0.1029
2026-01-04,C006,SummitLoop,LinkedIn Ads,154,23,0,178.72,0.00,0.0000,0.1494
2026-01-04,C006,SummitLoop,Partnerships,577,1,0,109.05,0.00,0.0000,0.0017
2026-01-04,C006,SummitLoop,Outbound Sales,444,4,0,103.21,0.00,0.0000,0.0090
2026-01-04,C006,SummitLoop,Referral,1082,107,2,0.00,589.28,0.0187,0.0989
2026-01-05,C006,SummitLoop,SEO,352,12,0,105.04,0.00,0.0000,0.0341
2026-01-05,C006,SummitLoop,Paid Search,242,9,0,241.26,0.00,0.0000,0.0372
2026-01-05,C006,SummitLoop,Content,371,25,0,80.33,0.00,0.0000,0.0674
2026-01-05,C006,SummitLoop,LinkedIn Ads,87,6,0,151.91,0.00,0.0000,0.0690
2026-01-05,C006,SummitLoop,Partnerships,542,9,0,92.69,0.00,0.0000,0.0166
2026-01-05,C006,SummitLoop,Outbound Sales,615,15,0,87.72,0.00,0.0000,0.0244
2026-01-05,C006,SummitLoop,Referral,1053,38,2,0.00,496.95,0.0526,0.0361
2026-01-06,C006,SummitLoop,SEO,354,35,1,283.22,271.77,0.0286,0.0989
2026-01-06,C006,SummitLoop,Paid Search,638,64,1,650.48,300.48,0.0156,0.1003
2026-01-06,C006,SummitLoop,Content,312,41,1,216.58,347.98,0.0244,0.1314
2026-01-06,C006,SummitLoop,LinkedIn Ads,528,43,1,409.56,311.11,0.0233,0.0814
2026-01-06,C006,SummitLoop,Partnerships,476,34,1,249.90,248.02,0.0294,0.0714
2026-01-06,C006,SummitLoop,Outbound Sales,221,4,0,236.52,0.00,0.0000,0.0181
2026-01-06,C006,SummitLoop,Referral,239,5,0,0.00,0.00,0.0000,0.0209
2026-01-07,C006,SummitLoop,SEO,262,25,1,325.59,350.24,0.0400,0.0954
2026-01-07,C006,SummitLoop,Paid Search,593,47,1,747.81,337.94,0.0213,0.0793
2026-01-07,C006,SummitLoop,Content,443,23,1,248.98,345.44,0.0435,0.0519
2026-01-07,C006,SummitLoop,LinkedIn Ads,857,33,1,470.84,256.10,0.0303,0.0385
2026-01-07,C006,SummitLoop,Partnerships,699,26,1,287.29,321.75,0.0385,0.0372
2026-01-07,C006,SummitLoop,Outbound Sales,141,20,0,271.92,0.00,0.0000,0.1418
2026-01-07,C006,SummitLoop,Referral,247,7,0,0.00,0.00,0.0000,0.0283
2026-01-08,C006,SummitLoop,SEO,211,16,0,196.32,0.00,0.0000,0.0758
2026-01-08,C006,SummitLoop,Paid Search,817,75,1,450.89,314.61,0.0133,0.0918
2026-01-08,C006,SummitLoop,Content,210,18,0,150.12,0.00,0.0000,0.0857
2026-01-08,C006,SummitLoop,LinkedIn Ads,225,9,0,283.90,0.00,0.0000,0.0400
2026-01-08,C006,SummitLoop,Partnerships,612,18,0,173.22,0.00,0.0000,0.0294
2026-01-08,C006,SummitLoop,Outbound Sales,425,10,0,163.95,0.00,0.0000,0.0235
2026-01-08,C006,SummitLoop,Referral,1075,109,2,0.00,752.51,0.0183,0.1014
2026-01-09,C006,SummitLoop,SEO,227,3,0,179.99,0.00,0.0000,0.0132
2026-01-09,C006,SummitLoop,Paid Search,469,20,1,413.40,247.96,0.0500,0.0426
2026-01-09,C006,SummitLoop,Content,310,8,0,137.64,0.00,0.0000,0.0258
2026-01-09,C006,SummitLoop,LinkedIn Ads,212,18,0,260.29,0.00,0.0000,0.0849
2026-01-09,C006,SummitLoop,Partnerships,377,13,0,158.82,0.00,0.0000,0.0345
2026-01-09,C006,SummitLoop,Outbound Sales,199,6,0,150.33,0.00,0.0000,0.0302
2026-01-09,C006,SummitLoop,Referral,511,29,2,0.00,607.87,0.0690,0.0568
2026-01-10,C006,SummitLoop,SEO,530,60,1,305.24,292.11,0.0167,0.1132
2026-01-10,C006,SummitLoop,Paid Search,490,22,1,701.07,332.88,0.0455,0.0449
2026-01-10,C006,SummitLoop,Content,303,18,1,233.42,369.82,0.0556,0.0594
2026-01-10,C006,SummitLoop,LinkedIn Ads,400,28,1,441.41,267.96,0.0357,0.0700
2026-01-10,C006,SummitLoop,Partnerships,788,41,1,269.33,323.59,0.0244,0.0520
2026-01-10,C006,SummitLoop,Outbound Sales,630,48,1,254.91,305.31,0.0208,0.0762
2026-01-10,C006,SummitLoop,Referral,319,7,0,0.00,0.00,0.0000,0.0219
2026-01-11,C006,SummitLoop,SEO,305,6,0,58.55,0.00,0.0000,0.0197
2026-01-11,C006,SummitLoop,Paid Search,216,20,0,134.48,0.00,0.0000,0.0926
2026-01-11,C006,SummitLoop,Content,516,24,0,44.77,0.00,0.0000,0.0465
2026-01-11,C006,SummitLoop,LinkedIn Ads,215,24,0,84.67,0.00,0.0000,0.1116
2026-01-11,C006,SummitLoop,Partnerships,290,5,0,51.66,0.00,0.0000,0.0172
2026-01-11,C006,SummitLoop,Outbound Sales,325,16,0,48.90,0.00,0.0000,0.0492
2026-01-11,C006,SummitLoop,Referral,306,34,1,0.00,363.88,0.0294,0.1111
2026-01-12,C006,SummitLoop,SEO,489,15,0,124.31,0.00,0.0000,0.0307
2026-01-12,C006,SummitLoop,Paid Search,269,18,0,285.52,0.00,0.0000,0.0669
2026-01-12,C006,SummitLoop,Content,372,20,0,95.06,0.00,0.0000,0.0538
2026-01-12,C006,SummitLoop,LinkedIn Ads,212,13,0,179.77,0.00,0.0000,0.0613
2026-01-12,C006,SummitLoop,Partnerships,345,13,0,109.69,0.00,0.0000,0.0377
2026-01-12,C006,SummitLoop,Outbound Sales,118,21,0,103.83,0.00,0.0000,0.1780
2026-01-12,C006,SummitLoop,Referral,993,50,2,0.00,595.33,0.0400,0.0504
2026-01-13,C006,SummitLoop,SEO,415,4,0,187.74,0.00,0.0000,0.0096
2026-01-13,C006,SummitLoop,Paid Search,643,60,1,431.19,293.04,0.0167,0.0933
2026-01-13,C006,SummitLoop,Content,109,20,0,143.56,0.00,0.0000,0.1835
2026-01-13,C006,SummitLoop,LinkedIn Ads,122,19,0,271.49,0.00,0.0000,0.1557
2026-01-13,C006,SummitLoop,Partnerships,404,13,0,165.65,0.00,0.0000,0.0322
2026-01-13,C006,SummitLoop,Outbound Sales,100,17,0,156.79,0.00,0.0000,0.1700
2026-01-13,C006,SummitLoop,Referral,857,57,2,0.00,628.81,0.0351,0.0665
2026-01-14,C006,SummitLoop,SEO,615,19,0,55.21,0.00,0.0000,0.0309
2026-01-14,C006,SummitLoop,Paid Search,445,14,0,126.80,0.00,0.0000,0.0315
2026-01-14,C006,SummitLoop,Content,391,12,0,42.22,0.00,0.0000,0.0307
2026-01-14,C006,SummitLoop,LinkedIn Ads,275,25,0,79.84,0.00,0.0000,0.0909
2026-01-14,C006,SummitLoop,Partnerships,206,5,0,48.71,0.00,0.0000,0.0243
2026-01-14,C006,SummitLoop,Outbound Sales,134,14,0,46.11,0.00,0.0000,0.1045
2026-01-14,C006,SummitLoop,Referral,336,32,1,0.00,248.10,0.0312,0.0952
2026-01-15,C006,SummitLoop,SEO,291,17,0,169.06,0.00,0.0000,0.0584
2026-01-15,C006,SummitLoop,Paid Search,558,37,1,388.28,321.73,0.0270,0.0663
2026-01-15,C006,SummitLoop,Content,211,23,0,129.28,0.00,0.0000,0.1090
2026-01-15,C006,SummitLoop,LinkedIn Ads,473,14,0,244.47,0.00,0.0000,0.0296
2026-01-15,C006,SummitLoop,Partnerships,502,23,0,149.17,0.00,0.0000,0.0458
2026-01-15,C006,SummitLoop,Outbound Sales,463,19,0,141.18,0.00,0.0000,0.0410
2026-01-15,C006,SummitLoop,Referral,510,69,2,0.00,598.24,0.0290,0.1353
2026-01-16,C006,SummitLoop,SEO,449,58,1,317.64,305.28,0.0172,0.1292
2026-01-16,C006,SummitLoop,Paid Search,641,54,1,729.55,371.63,0.0185,0.0842
2026-01-16,C006,SummitLoop,Content,409,21,1,242.90,356.62,0.0476,0.0513
2026-01-16,C006,SummitLoop,LinkedIn Ads,702,39,1,459.35,368.35,0.0256,0.0556
2026-01-16,C006,SummitLoop,Partnerships,510,67,1,280.27,376.80,0.0149,0.1314
2026-01-16,C006,SummitLoop,Outbound Sales,587,12,0,265.27,0.00,0.0000,0.0204
2026-01-16,C006,SummitLoop,Referral,475,12,0,0.00,0.00,0.0000,0.0253
2026-01-17,C006,SummitLoop,SEO,353,34,1,263.89,264.52,0.0294,0.0963
2026-01-17,C006,SummitLoop,Paid Search,768,41,1,606.09,262.85,0.0244,0.0534
2026-01-17,C006,SummitLoop,Content,320,42,1,201.80,336.77,0.0238,0.1313
